Date_and_time_of_unloading,Product_code,Amount,Sale_amount,Discount_amount,Profit,Percentage_markup,Discount_percentage
2020-05-22 23:00:00,1594,1.75,1010.84,179.16,520.84,106.29,15.06
2020-05-22 23:00:00,1622,1.0,,370.0,-198.23,-100.0,100.0
2020-05-22 23:00:00,1691,1.0,350.0,,173.0,97.74,
2020-05-22 23:00:00,1728,1.0,263.21,66.79,103.21,64.51,20.24
2020-05-22 23:00:00,1733,0.5,140.0,140.0,40.0,40.0,50.0
2020-05-22 23:00:00,1783,1.0,175.0,175.0,-2.0,-1.13,50.0
2020-05-22 23:00:00,1860,1.75,1380.0,300.0,500.27,56.87,17.86
2020-05-22 23:00:00,1863,1.0,220.0,100.0,90.4,69.75,31.25
2020-05-22 23:00:00,1907,1.0,278.86,71.14,107.9,63.11,20.33
2020-05-22 23:00:00,1921,1.0,3.61,376.39,-182.38,-98.06,99.05
2020-05-22 23:00:00,1935,0.25,119.89,30.11,52.39,77.61,20.07
2020-05-22 23:00:00,1949,0.75,359.68,90.32,172.18,91.83,20.07
2020-05-22 23:00:00,1976,0.5,315.78,84.22,160.03,102.75,21.06
2020-05-22 23:00:00,1984,2.0,440.0,,227.6,107.16,
2020-05-22 23:00:00,1992,0.5,395.75,44.25,193.25,95.43,10.06
2020-05-22 23:00:00,2022,2.0,525.0,175.0,169.0,47.47,25.0
2020-05-22 23:00:00,2031,0.5,415.0,25.0,217.5,110.13,5.68
2020-05-22 23:00:00,2054,1.0,335.0,85.0,109.0,48.23,20.24
2020-05-22 23:00:00,2091,0.75,255.0,75.0,120.0,88.89,22.73
2020-05-22 23:00:00,2092,0.75,330.0,30.0,181.32,121.95,8.33
2020-05-22 23:00:00,2104,2.0,318.7,81.3,318.7,,20.33
2020-05-22 23:00:00,2108,1.0,280.0,,145.0,107.41,
2020-05-22 23:00:00,2121,0.5,240.0,,150.0,166.67,
2020-05-22 23:00:00,2150,2.75,1287.21,252.79,572.21,80.03,16.41
2020-05-22 23:00:00,2152,2.0,450.0,450.0,-20.0,-4.26,50.0
2020-05-22 23:00:00,2159,1.0,263.62,66.38,118.62,81.81,20.12
2020-05-22 23:00:00,2164,1.0,224.71,25.29,97.27,76.33,10.12
2020-05-22 23:00:00,2169,1.0,435.0,165.0,115.0,35.94,27.5
2020-05-22 23:00:00,2175,1.25,1000.0,,608.75,155.59,
2020-05-22 23:00:00,2177,1.0,323.53,176.47,44.13,15.79,35.29
2020-05-22 23:00:00,2179,1.0,226.47,123.53,79.59,54.19,35.29
2020-05-22 23:00:00,2181,2.0,649.25,250.75,187.01,40.46,27.86
2020-05-22 23:00:00,2182,3.0,1074.98,365.02,362.18,50.81,25.35
2020-05-22 23:00:00,2188,1.25,1015.0,145.0,452.5,80.44,12.5
2020-05-22 23:00:00,2198,2.0,531.68,28.32,311.68,141.67,5.06
2020-05-22 23:00:00,2201,1.0,210.0,90.0,60.0,40.0,30.0
2020-05-22 23:00:00,2202,1.0,330.0,,170.0,106.25,
2020-05-22 23:00:00,2204,1.0,150.0,150.0,10.0,7.14,50.0
2020-05-22 23:00:00,2209,1.0,418.52,101.48,238.52,132.51,19.52
2020-05-23 17:00:00,134,1.0,380.0,,182.0,91.92,
2020-05-23 17:00:00,137,1.0,420.0,,189.0,81.82,
2020-05-23 17:00:00,212,1.0,585.0,65.0,238.5,68.83,10.0
2020-05-23 17:00:00,238,4.0,1180.0,140.0,480.0,68.57,10.61
2020-05-23 17:00:00,298,5.0,787.9,112.1,339.5,75.71,12.46
2020-05-23 17:00:00,340,2.25,1525.0,95.0,771.26,102.32,5.86
2020-05-23 17:00:00,358,1.0,300.0,,207.04,222.72,
2020-05-23 17:00:00,364,1.0,350.0,,215.0,159.26,
2020-05-23 17:00:00,365,3.0,900.0,,522.0,138.1,
2020-05-23 17:00:00,380,1.0,300.0,,150.0,100.0,
2020-05-23 17:00:00,440,1.0,15.0,1485.0,-1092.7,-98.65,99.0
2020-05-23 17:00:00,481,3.0,840.0,60.0,383.34,83.94,6.67
2020-05-23 17:00:00,490,1.0,760.0,,448.48,143.97,
2020-05-23 17:00:00,519,6.0,1200.0,,1200.0,,
2020-05-23 17:00:00,520,1.0,224.49,25.51,109.49,95.21,10.2
2020-05-23 17:00:00,564,1.25,600.0,,319.75,114.09,
2020-05-23 17:00:00,566,4.0,809.4,70.6,358.64,79.56,8.02
2020-05-23 17:00:00,634,1.75,1483.13,196.87,534.63,56.37,11.72
2020-05-23 17:00:00,637,3.5,2360.0,20.0,1415.0,149.74,0.84
2020-05-23 17:00:00,639,1.0,300.0,80.0,95.7,46.84,21.05
2020-05-23 17:00:00,643,1.0,215.0,55.0,68.0,46.26,20.37
2020-05-23 17:00:00,653,2.0,660.0,,364.0,122.97,
2020-05-23 17:00:00,687,2.0,400.0,,213.56,114.55,
2020-05-23 17:00:00,696,2.0,965.0,75.0,525.0,119.32,7.21
2020-05-23 17:00:00,717,1.0,225.0,25.0,225.0,,10.0
2020-05-23 17:00:00,783,1.0,250.0,,125.0,100.0,
2020-05-23 17:00:00,816,1.0,280.0,70.0,113.0,67.66,20.0
2020-05-23 17:00:00,825,3.0,720.0,180.0,381.66,112.8,20.0
2020-05-23 17:00:00,852,1.0,255.0,65.0,95.0,59.38,20.31
2020-05-23 17:00:00,899,1.0,279.81,70.19,279.81,,20.05
2020-05-23 17:00:00,965,1.0,250.0,,135.0,117.39,
2020-05-23 17:00:00,1017,1.25,575.0,25.0,345.83,150.91,4.17
2020-05-23 17:00:00,1057,2.0,625.0,35.0,313.0,100.32,5.3
2020-05-23 17:00:00,1216,1.0,765.0,85.0,288.0,60.38,10.0
2020-05-23 17:00:00,1503,1.0,239.83,60.17,104.83,77.65,20.06
2020-05-23 17:00:00,1564,2.5,2000.0,,1000.0,100.0,
2020-05-23 17:00:00,1594,7.75,5270.0,,3100.0,142.86,
2020-05-23 17:00:00,1654,1.0,296.0,74.0,115.64,64.12,20.0
2020-05-23 17:00:00,1733,1.25,610.0,90.0,360.0,144.0,12.86
2020-05-23 17:00:00,1809,1.0,240.0,60.0,102.0,73.91,20.0
2020-05-23 17:00:00,1823,1.0,180.0,,86.19,91.88,
2020-05-23 17:00:00,1860,2.5,2052.91,347.09,796.16,63.35,14.46
2020-05-23 17:00:00,1976,0.25,180.0,20.0,102.12,131.12,10.0
2020-05-23 17:00:00,1992,1.0,722.09,157.91,317.09,78.29,17.94
2020-05-23 17:00:00,2014,1.0,300.0,,155.0,106.9,
2020-05-23 17:00:00,2016,2.0,322.7,37.3,143.34,79.92,10.36
2020-05-23 17:00:00,2019,0.5,320.0,80.0,117.5,58.02,20.0
2020-05-23 17:00:00,2022,1.0,280.0,70.0,102.0,57.3,20.0
2020-05-23 17:00:00,2031,0.75,660.0,,363.75,122.78,
2020-05-23 17:00:00,2091,1.0,428.49,11.51,248.49,138.05,2.62
2020-05-23 17:00:00,2092,2.0,845.0,115.0,448.52,113.13,11.98
2020-05-23 17:00:00,2093,1.0,720.0,80.0,390.0,118.18,10.0
2020-05-23 17:00:00,2104,3.0,598.97,1.03,598.97,,0.17
2020-05-23 17:00:00,2121,2.0,920.51,39.49,560.51,155.7,4.11
2020-05-23 17:00:00,2150,1.25,653.9,46.1,328.9,101.2,6.59
2020-05-23 17:00:00,2159,1.0,264.0,66.0,119.0,82.07,20.0
2020-05-23 17:00:00,2164,2.0,450.0,50.0,195.12,76.55,10.0
2020-05-23 17:00:00,2168,1.75,1806.1,83.9,817.35,82.66,4.44
2020-05-23 17:00:00,2175,1.0,719.77,80.23,406.77,129.96,10.03
2020-05-23 17:00:00,2176,2.25,1640.0,160.0,740.74,82.37,8.89
2020-05-23 17:00:00,2179,1.0,280.0,70.0,133.12,90.63,20.0
2020-05-23 17:00:00,2182,1.0,383.08,96.92,145.48,61.23,20.19
2020-05-23 17:00:00,2188,0.5,480.0,,255.0,113.33,
2020-05-23 17:00:00,2196,1.0,220.0,60.0,100.0,83.33,21.43
2020-05-23 17:00:00,2197,1.0,280.0,,155.0,124.0,
2020-05-23 17:00:00,2198,3.0,726.92,113.08,396.92,120.28,13.46
2020-05-23 17:00:00,2199,0.25,125.0,15.0,70.0,127.27,10.71
2020-05-23 17:00:00,2209,2.5,1370.0,30.0,920.0,204.44,2.14
2020-05-24 17:00:00,130,1.0,300.0,,159.0,112.77,
2020-05-24 17:00:00,271,1.0,500.0,,229.0,84.5,
2020-05-24 17:00:00,283,1.0,260.0,70.0,109.0,72.19,21.21
2020-05-24 17:00:00,296,3.0,510.0,30.0,228.57,81.22,5.56
2020-05-24 17:00:00,298,15.0,2520.0,180.0,1174.8,87.33,6.67
2020-05-24 17:00:00,340,3.25,2176.88,163.12,1088.13,99.94,6.97
2020-05-24 17:00:00,364,1.0,315.0,35.0,180.0,133.33,10.0
2020-05-24 17:00:00,376,1.0,700.0,,108.0,18.24,
2020-05-24 17:00:00,377,1.0,160.0,20.0,66.19,70.56,11.11
2020-05-24 17:00:00,380,3.0,900.0,,450.0,100.0,
2020-05-24 17:00:00,381,3.0,900.0,,591.0,191.26,
2020-05-24 17:00:00,464,1.0,119.37,180.63,-10.63,-8.18,60.21
2020-05-24 17:00:00,476,2.0,600.0,,283.76,89.73,
2020-05-24 17:00:00,490,4.75,3610.0,,2130.28,143.97,
2020-05-24 17:00:00,519,2.0,400.0,,400.0,,
2020-05-24 17:00:00,520,1.0,200.0,50.0,85.0,73.91,20.0
2020-05-24 17:00:00,564,4.5,2110.0,50.0,1101.1,109.14,2.31
2020-05-24 17:00:00,566,9.0,1865.0,115.0,850.79,83.89,5.81
2020-05-24 17:00:00,591,4.0,538.35,61.65,328.35,156.36,10.28
2020-05-24 17:00:00,634,1.0,818.63,141.37,276.63,51.04,14.73
2020-05-24 17:00:00,637,5.0,3345.0,55.0,1995.0,147.78,1.62
2020-05-24 17:00:00,643,3.0,751.15,58.85,310.15,70.33,7.27
2020-05-24 17:00:00,687,1.0,170.0,30.0,76.78,82.36,15.0
2020-05-24 17:00:00,696,8.25,3762.68,527.32,1947.68,107.31,12.29
2020-05-24 17:00:00,717,7.0,1698.72,51.28,1698.72,,2.93
2020-05-24 17:00:00,825,1.0,210.0,90.0,97.22,86.2,30.0
2020-05-24 17:00:00,826,1.0,300.0,,160.83,115.56,
2020-05-24 17:00:00,965,1.0,250.0,,135.0,117.39,
2020-05-24 17:00:00,1017,2.0,805.0,155.0,438.34,119.55,16.15
2020-05-24 17:00:00,1020,2.0,1080.0,120.0,378.0,53.85,10.0
2020-05-24 17:00:00,1092,5.0,1197.64,302.36,547.64,84.25,20.16
2020-05-24 17:00:00,1099,0.25,190.0,,110.03,137.59,
2020-05-24 17:00:00,1215,1.0,559.49,140.51,185.99,49.8,20.07
2020-05-24 17:00:00,1268,1.0,270.0,,130.0,92.86,
2020-05-24 17:00:00,1317,3.0,625.0,35.0,322.0,106.27,5.3
2020-05-24 17:00:00,1510,5.0,1410.0,90.0,760.0,116.92,6.0
2020-05-24 17:00:00,1564,4.75,3688.24,111.76,1788.24,94.12,2.94
2020-05-24 17:00:00,1590,1.0,360.0,,164.0,83.67,
2020-05-24 17:00:00,1594,8.0,5260.0,180.0,3020.0,134.82,3.31
2020-05-24 17:00:00,1690,1.0,500.0,,238.0,90.84,
2020-05-24 17:00:00,1733,4.75,2373.54,286.46,1423.54,149.85,10.77
2020-05-24 17:00:00,1790,2.0,1205.51,134.49,512.51,73.96,10.04
2020-05-24 17:00:00,1809,5.0,1500.0,,810.0,117.39,
2020-05-24 17:00:00,1823,4.0,680.0,40.0,304.76,81.22,5.56
2020-05-24 17:00:00,1860,1.0,808.86,151.14,306.16,60.9,15.74
2020-05-24 17:00:00,1901,1.0,107.43,162.57,-27.57,-20.42,60.21
2020-05-24 17:00:00,1921,1.0,380.0,,194.01,104.31,
2020-05-24 17:00:00,1975,2.0,800.0,,386.0,93.24,
2020-05-24 17:00:00,1976,1.75,1239.41,160.59,694.29,127.36,11.47
2020-05-24 17:00:00,1980,3.0,575.0,85.0,272.0,89.77,12.88
2020-05-24 17:00:00,1984,6.0,1183.39,136.61,546.19,85.72,10.35
2020-05-24 17:00:00,1992,1.75,1516.73,23.27,807.98,114.0,1.51
2020-05-24 17:00:00,1999,0.5,255.0,25.0,155.0,155.0,8.93
2020-05-24 17:00:00,2016,7.0,1077.19,182.81,449.43,71.59,14.51
2020-05-24 17:00:00,2017,17.0,3120.0,280.0,1434.96,85.16,8.24
2020-05-24 17:00:00,2019,0.75,600.0,,296.25,97.53,
2020-05-24 17:00:00,2031,1.75,1470.0,70.0,778.75,112.66,4.55
2020-05-24 17:00:00,2084,0.33,118.17,178.83,-31.38,-20.98,60.21
2020-05-24 17:00:00,2091,3.5,1399.54,140.46,769.54,122.15,9.12
2020-05-24 17:00:00,2092,6.75,3027.32,212.68,1689.2,126.24,6.56
2020-05-24 17:00:00,2093,2.25,1667.87,132.13,925.37,124.63,7.34
2020-05-24 17:00:00,2100,1.0,280.0,,140.0,100.0,
2020-05-24 17:00:00,2104,1.0,200.0,,200.0,,
2020-05-24 17:00:00,2108,1.0,280.0,,145.0,107.41,
2020-05-24 17:00:00,2113,2.0,320.0,80.0,140.0,77.78,20.0
2020-05-24 17:00:00,2121,1.25,550.0,50.0,325.0,144.44,8.33
2020-05-24 17:00:00,2150,2.0,1008.12,111.88,488.12,93.87,9.99
2020-05-24 17:00:00,2153,1.0,245.0,85.0,65.0,36.11,25.76
2020-05-24 17:00:00,2159,1.0,294.89,35.11,149.89,103.37,10.64
2020-05-24 17:00:00,2160,1.0,350.0,,174.0,98.86,
2020-05-24 17:00:00,2161,1.0,350.0,,183.0,109.58,
2020-05-24 17:00:00,2164,4.0,899.44,100.56,389.68,76.44,10.06
2020-05-24 17:00:00,2168,1.25,1290.88,59.12,584.63,82.78,4.38
2020-05-24 17:00:00,2172,13.25,6482.0,938.0,3169.5,95.68,12.64
2020-05-24 17:00:00,2173,1.0,330.0,,170.0,106.25,
2020-05-24 17:00:00,2176,1.0,717.43,82.57,317.76,79.51,10.32
2020-05-24 17:00:00,2188,0.75,646.67,73.33,309.17,91.61,10.18
2020-05-24 17:00:00,2196,1.0,280.0,,160.0,133.33,
2020-05-24 17:00:00,2197,2.0,471.28,88.72,221.28,88.51,15.84
2020-05-24 17:00:00,2198,4.0,1006.65,113.35,566.65,128.78,10.12
2020-05-24 17:00:00,2199,3.0,1444.2,235.8,784.2,118.82,14.04
2020-05-24 17:00:00,2201,2.0,510.0,90.0,210.0,70.0,15.0
2020-05-24 17:00:00,2202,1.0,131.29,198.71,-28.71,-17.94,60.22
2020-05-24 17:00:00,2203,6.0,1680.0,120.0,780.0,86.67,6.67
2020-05-24 17:00:00,2204,1.0,119.37,180.63,-20.63,-14.74,60.21
2020-05-24 17:00:00,2205,1.0,270.0,30.0,125.0,86.21,10.0
2020-05-24 17:00:00,2206,1.0,280.0,,170.0,154.55,
2020-05-24 17:00:00,2209,4.5,2296.67,223.33,1486.67,183.54,8.86
2020-05-25 16:00:00,129,2.0,560.0,140.0,202.0,56.42,20.0
2020-05-25 16:00:00,139,1.0,300.0,,168.0,127.27,
2020-05-25 16:00:00,216,1.0,205.0,25.0,97.0,89.81,10.87
2020-05-25 16:00:00,236,4.0,1225.0,175.0,522.2,74.3,12.5
2020-05-25 16:00:00,298,4.0,600.0,120.0,241.28,67.26,16.67
2020-05-25 16:00:00,328,0.5,215.0,25.0,97.5,82.98,10.42
2020-05-25 16:00:00,340,2.5,1627.78,172.22,790.28,94.36,9.57
2020-05-25 16:00:00,356,1.0,300.0,,223.5,292.16,
2020-05-25 16:00:00,364,1.0,350.0,,215.0,159.26,
2020-05-25 16:00:00,381,2.0,583.59,16.41,377.59,183.3,2.74
2020-05-25 16:00:00,464,2.0,540.0,60.0,280.0,107.69,10.0
2020-05-25 16:00:00,481,1.0,269.7,30.3,117.48,77.18,10.1
2020-05-25 16:00:00,483,1.0,700.0,,331.84,90.13,
2020-05-25 16:00:00,489,1.0,250.0,30.0,68.28,37.57,10.71
2020-05-25 16:00:00,490,1.25,950.0,,560.6,143.97,
2020-05-25 16:00:00,519,3.0,579.66,20.34,579.66,,3.39
2020-05-25 16:00:00,520,2.0,450.0,50.0,220.0,95.65,10.0
2020-05-25 16:00:00,564,3.0,1425.0,15.0,752.4,111.86,1.04
2020-05-25 16:00:00,591,5.0,673.2,76.8,410.7,156.46,10.24
2020-05-25 16:00:00,634,0.5,455.0,25.0,184.0,67.9,5.21
2020-05-25 16:00:00,637,7.9,4913.85,458.15,2780.85,130.37,8.53
2020-05-25 16:00:00,643,1.0,270.0,,123.0,83.67,
2020-05-25 16:00:00,696,5.0,2442.84,157.16,1342.84,122.08,6.04
2020-05-25 16:00:00,717,7.0,1698.53,51.47,1698.53,,2.94
2020-05-25 16:00:00,827,1.0,350.0,150.0,97.28,38.49,30.0
2020-05-25 16:00:00,843,1.0,196.56,23.44,71.56,57.25,10.65
2020-05-25 16:00:00,898,3.0,1014.64,35.36,1014.64,,3.37
2020-05-25 16:00:00,899,2.0,700.0,,700.0,,
2020-05-25 16:00:00,1017,1.75,750.0,90.0,429.18,133.78,10.71
2020-05-25 16:00:00,1092,12.0,2998.06,481.94,1438.06,92.18,13.85
2020-05-25 16:00:00,1099,0.25,169.75,20.25,89.79,112.29,10.66
2020-05-25 16:00:00,1250,1.0,270.0,,135.77,101.15,
2020-05-25 16:00:00,1449,1.0,405.0,75.0,168.39,71.17,15.63
2020-05-25 16:00:00,1472,1.0,,300.0,-150.0,-100.0,100.0
2020-05-25 16:00:00,1510,3.0,840.0,60.0,450.0,115.38,6.67
2020-05-25 16:00:00,1564,2.75,2116.56,83.44,1016.56,92.41,3.79
2020-05-25 16:00:00,1594,5.0,3297.11,102.89,1897.11,135.51,3.03
2020-05-25 16:00:00,1642,1.0,200.0,,70.0,53.85,
2020-05-25 16:00:00,1654,1.0,240.5,129.5,60.14,33.34,35.0
2020-05-25 16:00:00,1728,1.0,260.0,70.0,100.0,62.5,21.21
2020-05-25 16:00:00,1733,4.25,2188.53,191.47,1338.53,157.47,8.04
2020-05-25 16:00:00,1773,1.0,400.0,,187.0,87.79,
2020-05-25 16:00:00,1841,3.0,1350.0,150.0,594.0,78.57,10.0
2020-05-25 16:00:00,1866,2.0,1080.0,120.0,464.0,75.32,10.0
2020-05-25 16:00:00,1886,1.0,340.0,40.0,143.0,72.59,10.53
2020-05-25 16:00:00,1887,1.0,259.0,111.0,81.0,45.51,30.0
2020-05-25 16:00:00,1976,0.75,530.0,70.0,296.37,126.85,11.67
2020-05-25 16:00:00,1979,1.0,240.0,60.0,125.12,108.91,20.0
2020-05-25 16:00:00,1992,3.25,2719.17,140.83,1402.92,106.58,4.92
2020-05-25 16:00:00,2016,2.0,340.0,20.0,160.64,89.56,5.56
2020-05-25 16:00:00,2017,3.0,500.0,100.0,202.64,68.15,16.67
2020-05-25 16:00:00,2019,0.25,200.0,,98.75,97.53,
2020-05-25 16:00:00,2031,3.75,3275.0,25.0,1793.75,121.1,0.76
2020-05-25 16:00:00,2091,1.25,525.0,25.0,300.0,133.33,4.55
2020-05-25 16:00:00,2093,1.0,699.26,100.74,369.26,111.9,12.59
2020-05-25 16:00:00,2099,1.0,314.43,35.57,129.43,69.96,10.16
2020-05-25 16:00:00,2105,1.0,315.0,35.0,315.0,,10.0
2020-05-25 16:00:00,2108,1.0,196.0,84.0,61.0,45.19,30.0
2020-05-25 16:00:00,2124,1.0,430.0,50.0,171.66,66.45,10.42
2020-05-25 16:00:00,2159,2.0,660.0,,370.0,127.59,
2020-05-25 16:00:00,2168,0.75,751.88,58.12,328.13,77.43,7.18
2020-05-25 16:00:00,2169,0.25,105.0,15.0,25.0,31.25,12.5
2020-05-25 16:00:00,2172,7.25,3544.29,515.71,1731.79,95.55,12.7
2020-05-25 16:00:00,2173,3.0,887.06,102.94,407.06,84.8,10.4
2020-05-25 16:00:00,2174,1.0,269.51,30.49,129.51,92.51,10.16
2020-05-25 16:00:00,2176,2.75,2096.98,103.02,997.88,90.79,4.68
2020-05-25 16:00:00,2177,1.0,500.0,,220.6,78.95,
2020-05-25 16:00:00,2196,2.0,460.0,100.0,220.0,91.67,17.86
2020-05-25 16:00:00,2197,1.0,280.0,,155.0,124.0,
2020-05-25 16:00:00,2198,3.0,651.55,188.45,321.55,97.44,22.43
2020-05-25 16:00:00,2199,3.0,1460.35,219.65,800.35,121.27,13.07
2020-05-25 16:00:00,2201,2.0,538.1,61.9,238.1,79.37,10.32
2020-05-25 16:00:00,2202,1.0,261.9,68.1,101.9,63.69,20.64
2020-05-25 16:00:00,2203,1.0,269.51,30.49,119.51,79.67,10.16
2020-05-25 16:00:00,2205,2.0,540.0,60.0,250.0,86.21,10.0
2020-05-25 16:00:00,2207,1.0,250.0,30.0,140.0,127.27,10.71
2020-05-25 16:00:00,2209,3.5,1795.65,164.35,1165.65,185.02,8.39
2020-05-25 16:00:00,2218,1.0,225.0,125.0,51.0,29.31,35.71
2020-05-25 16:00:00,2221,1.0,214.5,115.5,53.5,33.23,35.0
2020-05-26 20:00:00,129,1.0,315.0,35.0,136.0,75.98,10.0
2020-05-26 20:00:00,131,1.0,270.0,30.0,124.0,84.93,10.0
2020-05-26 20:00:00,132,1.0,350.0,,171.0,95.53,
2020-05-26 20:00:00,135,4.0,1320.0,,664.0,101.22,
2020-05-26 20:00:00,137,1.0,375.0,45.0,144.0,62.34,10.71
2020-05-26 20:00:00,139,2.0,600.0,,336.0,127.27,
2020-05-26 20:00:00,236,4.0,1329.93,70.07,627.13,89.23,5.01
2020-05-26 20:00:00,238,2.0,660.0,,310.0,88.57,
2020-05-26 20:00:00,258,1.0,720.0,80.0,264.0,57.89,10.0
2020-05-26 20:00:00,282,1.0,314.93,35.07,153.93,95.61,10.02
2020-05-26 20:00:00,295,2.0,990.0,110.0,374.0,60.71,10.0
2020-05-26 20:00:00,296,7.0,1143.82,116.18,487.15,74.18,9.22
2020-05-26 20:00:00,298,6.0,925.0,155.0,386.92,71.91,14.35
2020-05-26 20:00:00,299,1.0,180.0,,90.32,100.71,
2020-05-26 20:00:00,334,5.5,2298.51,121.49,1266.6,122.74,5.02
2020-05-26 20:00:00,340,6.0,4015.91,304.09,2005.91,99.8,7.04
2020-05-26 20:00:00,356,1.0,268.27,31.73,191.77,250.68,10.58
2020-05-26 20:00:00,358,1.0,300.0,,207.04,222.72,
2020-05-26 20:00:00,365,2.0,569.94,30.06,317.94,126.17,5.01
2020-05-26 20:00:00,377,3.0,520.0,20.0,238.57,84.77,3.7
2020-05-26 20:00:00,380,3.0,807.93,92.07,357.93,79.54,10.23
2020-05-26 20:00:00,381,4.0,1104.78,95.22,692.78,168.15,7.94
2020-05-26 20:00:00,440,1.0,1349.02,150.98,711.02,111.45,10.07
2020-05-26 20:00:00,441,2.0,2698.73,301.27,1434.33,113.44,10.04
2020-05-26 20:00:00,457,1.0,350.0,,171.0,95.53,
2020-05-26 20:00:00,464,6.0,1739.02,60.98,959.02,122.95,3.39
2020-05-26 20:00:00,472,1.0,300.0,,154.86,106.7,
2020-05-26 20:00:00,481,3.0,779.94,120.06,323.28,70.79,13.34
2020-05-26 20:00:00,490,2.5,1719.4,180.6,940.6,120.78,9.51
2020-05-26 20:00:00,519,3.0,559.85,40.15,559.85,,6.69
2020-05-26 20:00:00,520,2.0,449.9,50.1,219.9,95.61,10.02
2020-05-26 20:00:00,591,7.0,989.33,60.67,621.83,169.21,5.78
2020-05-26 20:00:00,634,1.75,1605.0,75.0,656.5,69.21,4.46
2020-05-26 20:00:00,637,5.5,3472.33,267.67,1942.28,126.94,7.16
2020-05-26 20:00:00,643,1.0,270.0,,123.0,83.67,
2020-05-26 20:00:00,651,4.75,3681.4,498.6,1923.9,109.47,11.93
2020-05-26 20:00:00,653,4.0,1320.0,,768.0,139.13,
2020-05-26 20:00:00,687,2.0,360.0,40.0,173.56,93.09,10.0
2020-05-26 20:00:00,688,1.0,270.0,,135.48,100.71,
2020-05-26 20:00:00,696,3.0,1452.55,107.45,792.55,120.08,6.89
2020-05-26 20:00:00,717,14.5,3359.26,265.74,3359.26,,7.33
2020-05-26 20:00:00,812,2.0,531.03,28.97,261.03,96.68,5.17
2020-05-26 20:00:00,852,2.0,510.76,129.24,190.76,59.61,20.19
2020-05-26 20:00:00,898,3.0,979.68,70.32,979.68,,6.7
2020-05-26 20:00:00,899,6.0,1957.95,142.05,1957.95,,6.76
2020-05-26 20:00:00,965,1.0,250.0,,135.0,117.39,
2020-05-26 20:00:00,974,1.0,1304.72,145.28,666.72,104.5,10.02
2020-05-26 20:00:00,1017,2.0,887.06,72.94,520.4,141.93,7.6
2020-05-26 20:00:00,1069,3.0,585.0,75.0,246.93,73.04,11.36
2020-05-26 20:00:00,1092,9.0,2543.32,186.68,1373.32,117.38,6.84
2020-05-26 20:00:00,1099,1.25,870.27,79.73,470.44,117.66,8.39
2020-05-26 20:00:00,1136,1.0,250.0,,112.5,81.82,
2020-05-26 20:00:00,1215,1.0,560.0,140.0,186.5,49.93,20.0
2020-05-26 20:00:00,1250,1.0,270.0,,135.77,101.15,
2020-05-26 20:00:00,1254,1.0,315.0,35.0,147.0,87.5,10.0
2020-05-26 20:00:00,1317,2.0,393.41,46.59,191.41,94.76,10.59
2020-05-26 20:00:00,1422,2.0,640.0,160.0,220.0,52.38,20.0
2020-05-26 20:00:00,1438,10.0,5300.35,299.65,3300.35,165.02,5.35
2020-05-26 20:00:00,1503,4.0,1108.97,91.03,568.97,105.36,7.59
2020-05-26 20:00:00,1510,10.0,2665.19,334.81,1365.19,105.01,11.16
2020-05-26 20:00:00,1555,4.0,1138.1,61.9,538.1,89.68,5.16
2020-05-26 20:00:00,1564,17.5,13434.23,565.77,6434.23,91.92,4.04
2020-05-26 20:00:00,1565,1.0,450.0,50.0,191.0,73.75,10.0
2020-05-26 20:00:00,1566,1.0,404.2,45.8,158.2,64.31,10.18
2020-05-26 20:00:00,1594,11.25,6069.21,1580.79,2919.21,92.67,20.66
2020-05-26 20:00:00,1728,1.0,330.0,,170.0,106.25,
2020-05-26 20:00:00,1733,6.75,3398.01,381.99,2048.01,151.7,10.11
2020-05-26 20:00:00,1744,7.0,3536.37,383.63,1786.37,102.08,9.79
2020-05-26 20:00:00,1809,4.0,1200.0,,648.0,117.39,
2020-05-26 20:00:00,1823,5.0,840.0,60.0,370.95,79.09,6.67
2020-05-26 20:00:00,1860,3.5,2836.98,523.02,1077.53,61.24,15.57
2020-05-26 20:00:00,1863,1.0,320.0,,190.4,146.91,
2020-05-26 20:00:00,1887,3.0,776.58,333.42,262.58,51.09,30.04
2020-05-26 20:00:00,1923,1.0,400.0,,229.86,135.1,
2020-05-26 20:00:00,1976,0.5,378.57,21.43,222.82,143.06,5.36
2020-05-26 20:00:00,1980,1.0,197.85,22.15,96.85,95.89,10.07
2020-05-26 20:00:00,1984,3.0,612.84,47.16,294.24,92.35,7.15
2020-05-26 20:00:00,1992,0.75,636.43,23.57,332.68,109.52,3.57
2020-05-26 20:00:00,2015,2.0,664.38,35.62,324.38,95.41,5.09
2020-05-26 20:00:00,2016,5.0,820.0,80.0,371.6,82.87,8.89
2020-05-26 20:00:00,2017,2.0,338.73,61.27,140.49,70.87,15.32
2020-05-26 20:00:00,2019,0.75,580.0,20.0,276.25,90.95,3.33
2020-05-26 20:00:00,2020,1.75,1554.09,125.91,644.09,70.78,7.49
2020-05-26 20:00:00,2022,1.0,314.75,35.25,136.75,76.83,10.07
2020-05-26 20:00:00,2031,2.75,2259.58,160.42,1173.33,108.02,6.63
2020-05-26 20:00:00,2091,6.25,2895.35,94.65,1770.35,157.36,3.17
2020-05-26 20:00:00,2092,2.75,1207.21,112.79,662.05,121.44,8.54
